Date,Close_SPY,High_SPY,Low_SPY,Open_SPY,Volume_SPY,Return_,Volatility_20_,Next_Return_,Label_,High_Low_Spread,Close_Open_Change,MA_5,MA_20,MA_50,Return_5,Return_10,day_of_week,month,is_month_end,is_quarter_end,vader_neg,vader_neu,vader_pos,vader_compound,finbert_positive,finbert_negative,finbert_neutral
2018-10-23,245.36093139648438,246.49085057419705,240.87715988717306,242.9755890362879,146352700,-0.005090935639859628,0.011221345859915485,-0.030298369885423893,0,5.61369068702399,2.385342360196489,247.81268920898438,253.85864791870117,256.2223959350586,-0.024215692372576703,-0.047982358753034804,1,10,0,0,0.133,0.712,0.155,0.8034,0.10527070611715317,0.04307664930820465,0.8516526222229004
2018-10-24,237.92689514160156,245.49550482212763,237.37091176619364,245.10987961328368,177806700,-0.030298369885423893,0.012777109869523306,0.017940422030020775,1,8.124593055933985,-7.1829844716821185,245.09910888671874,252.75743255615234,255.91210693359375,-0.05394903507549431,-0.04664033278371549,2,10,0,0,0.156,0.702,0.142,-0.9355,0.08675668388605118,0.6141889691352844,0.299054354429245
2018-10-25,242.19540405273438,243.74679893825396,238.74292168088783,239.77418371533957,138061500,0.017940422030020775,0.013641731828545238,-0.017587253641797695,0,5.003877257366128,2.4212203373948,243.96561584472656,251.83332366943358,255.7250390625,-0.022865325600480824,-0.007679169738653457,3,10,0,0,0.113,0.693,0.194,0.9977,0.05732380226254463,0.39406442642211914,0.5486117601394653
2018-10-26,237.93585205078125,243.02046194918,235.20973815956194,238.46496127210392,201574600,-0.017587253641797695,0.013960073815312607,-0.005540177218975928,0,7.810723789618066,-0.5291092213226705,242.0071044921875,250.69489593505858,255.4120721435547,-0.039529405648701665,-0.03848522133315513,4,10,0,0,0.125,0.742,0.133,-0.0531,0.08725567162036896,0.4058151841163635,0.5069291591644287
2018-10-29,236.61764526367188,242.34792004292308,233.02167808446947,241.04761498312337,160749100,-0.005540177218975928,0.013835186561777072,0.014818429436974645,1,9.326241958453608,-4.429969719451492,240.0073455810547,249.4452682495117,255.05488708496094,-0.04054390925028717,-0.038411336533590745,0,10,0,0,0.124,0.76,0.116,-0.882,0.09010545909404755,0.040315818041563034,0.8695787787437439
2018-10-30,240.1239471435547,240.4378166978318,235.9540441132332,236.44727551760465,157116000,0.014818429436974645,0.014501652007479071,0.010680659040235962,1,4.483772584598597,3.6766716259500356,238.95994873046874,248.37857894897462,254.75693786621093,-0.02134400217313781,-0.04504283475509019,1,10,0,0,0.116,0.688,0.196,0.9919,0.12194080650806427,0.0554639957845211,0.8225952386856079
2018-10-31,242.68862915039062,245.02019588600845,242.23127568388776,242.7065543849861,128296300,0.010680659040235962,0.014847154494280142,0.010642356585497614,1,2.7889202021206927,-0.017925234595480788,239.91229553222655,247.4329460144043,254.49831848144532,0.020013433142794357,-0.035015307339301804,2,10,1,0,0.138,0.719,0.143,0.6908,0.6764479279518127,0.15812499821186066,0.16542699933052063
2018-11-01,245.2714080810547,245.46869522688036,242.46456124731046,243.55860317111018,99495000,0.010642356585497614,0.015144613529347853,-0.005923439479406212,0,3.0041339795699002,1.7128049099445093,240.52749633789062,246.71868438720702,254.29439208984374,0.012700505364051207,-0.010455221426869277,3,11,0,0,0.112,0.783,0.105,-0.8183,0.7277995944023132,0.07492934167385101,0.1972709745168686
2018-11-02,243.8185577392578,246.8137140380718,241.75600627712876,246.38326209029853,122634100,-0.005923439479406212,0.015148057987797791,0.005517215742041781,1,5.057707760943032,-2.5647043510407173,241.70403747558595,246.00441513061523,254.06819244384766,0.024723914608804076,-0.015782812689692838,4,11,0,0,0.131,0.748,0.121,-0.7166,0.23485417664051056,0.04413402080535889,0.721011757850647
2018-11-05,245.16375732421875,245.71974080681895,243.3343702469705,244.31182949328038,65622500,0.005517215742041781,0.015250343922340094,0.0063278565352249405,1,2.3853705598484396,0.8519278309383651,243.41325988769532,245.35740585327147,253.8381869506836,0.03611781383008705,-0.005890452786445954,0,11,0,0,0.127,0.757,0.116,-0.9523,0.03922370821237564,0.868257999420166,0.09251828491687775
2018-11-06,246.71511840820312,246.87652766636725,245.0381917036822,245.10097109300546,60085900,0.0063278565352249405,0.015376055792993741,0.021408989529289935,1,1.8383359626850506,1.6141473151976697,244.731494140625,244.8067970275879,253.5986801147461,0.027449037645162377,0.005519163152875706,1,11,0,0,0.11,0.767,0.123,0.6065,0.04398784041404724,0.9141073822975159,0.04190473631024361
2018-11-07,251.99703979492188,252.0777444315992,248.4727731259945,248.903225221721,102752100,0.021408989529289935,0.014557484410063768,-0.0018149089566389387,0,3.6049713056046926,3.0938145732008877,246.59317626953126,244.9283103942871,253.4623129272461,0.03835536373137183,0.05913641938187153,2,11,0,0,0.075,0.778,0.147,0.9853,0.06554807722568512,0.6764684319496155,0.257983535528183
2018-11-08,251.53968811035156,252.18535257557343,250.3918432129328,251.18994064858174,65584900,-0.0018149089566389387,0.013573406112533848,-0.009768573127961644,0,1.7935093626406342,0.3497474617698231,247.84683227539062,245.30181198120118,253.28894409179688,0.025556505254070938,0.03858159115018811,3,11,0,0,0.13,0.715,0.154,0.9657,0.24491164088249207,0.05117836222052574,0.7039099931716919
2018-11-09,249.08250427246094,250.40968323440595,247.6656170327764,250.2213724781138,98812600,-0.009768573127961644,0.01347627226496349,-0.018685212594488187,0,2.7440662016295505,-1.1388682056528694,248.89962158203124,245.38296813964843,253.08750030517578,0.0215896057380196,0.04684729991552827,4,11,0,0,0.145,0.726,0.129,-0.9153,0.19930186867713928,0.4855075478553772,0.3151906132698059
2018-11-12,244.4283447265625,248.81345935666698,243.9082118675756,248.57134552927263,99673600,-0.018685212594488187,0.014087030208388555,-0.0018709201206378312,0,4.90524748909138,-4.143000802710134,248.7525390625,245.30091018676757,252.79279632568358,-0.0029996790948333407,0.03300979288415662,0,11,0,0,0.11,0.766,0.125,0.836,0.07703933864831924,0.44598862528800964,0.47697213292121887
2018-11-13,243.97103881835938,246.90341632239995,243.24466982775505,244.89469490312644,98176600,-0.0018709201206378312,0.013091320068000262,-0.0068366238898694975,0,3.6587464946449018,-0.9236560847670603,248.20372314453124,244.92696380615234,252.49787200927733,-0.011122462245315323,0.016021274514968598,1,11,0,0,0.171,0.734,0.095,-0.9931,0.06727854907512665,0.710231363773346,0.2224901169538498
2018-11-14,242.3031005859375,246.25776423562638,240.73378005718604,245.8542410911572,125335900,-0.0068366238898694975,0.013139932196432938,0.01043667664678205,1,5.523984178440344,-3.5511405052197063,246.2649353027344,244.46737899780274,252.1835153198242,-0.038468464617177345,-0.0015885728383846498,2,11,0,0,0.149,0.733,0.117,-0.9774,0.07795345783233643,0.2012263685464859,0.7208201289176941
2018-11-15,244.83193969726562,245.29826962049341,239.44246297010207,241.02970881618714,135101400,0.01043667664678205,0.01305529301842289,0.0026002620330207726,1,5.855806650391344,3.8022308810784864,244.9233856201172,244.31583251953126,251.93526763916014,-0.026666759681053698,-0.0017917636108805146,3,11,0,0,0.177,0.717,0.106,-0.9961,0.14506426453590393,0.1224096417427063,0.7325260639190674
2018-11-16,245.46856689453125,246.38324643782292,243.2087285207511,243.72886134544672,126668000,0.0026002620330207726,0.013074082313505937,-0.01691418700831504,0,3.1745179170718245,1.7397055490845332,244.20059814453126,244.20284042358398,251.70975006103515,-0.014508997283793734,0.006767364923214725,4,11,0,0,0.124,0.755,0.122,-0.624,0.06584209203720093,0.3826921880245209,0.5514657497406006
2018-11-19,241.31666564941406,245.1547742000552,240.39300951635818,244.8588298599507,103061700,-0.01691418700831504,0.013565753570410158,-0.018506311346702886,0,4.76176468369701,-3.54216421053664,243.57826232910156,243.9378517150879,251.39226806640625,-0.012730434682726388,-0.015691926558773828,0,11,0,0,0.159,0.744,0.097,-0.9963,0.09183882176876068,0.08096804469823837,0.8271931409835815
2018-11-20,236.8507843017578,239.43344153293177,235.9809313782968,237.962751078101,136021300,-0.018506311346702886,0.014099938404992941,0.0034074306094611373,1,3.452510154634979,-1.1119667763431949,242.15421142578126,243.51234436035156,250.96850860595703,-0.02918483501602298,-0.039982690035736845,1,11,0,0,0.145,0.703,0.151,0.5719,0.21288366615772247,0.7088406085968018,0.07827576994895935
2018-11-21,237.6578369140625,239.56792813001036,237.64888797963053,238.4111073123513,75563700,0.0034074306094611373,0.012411071143127977,-0.006678589937916479,0,1.9190401503798284,-0.7532703982888052,241.22515869140625,243.4988914489746,250.55963897705078,-0.019171292734768253,-0.05690226715571256,2,11,0,0,0.168,0.739,0.093,-0.9918,0.09466226398944855,0.0664486363530159,0.8388891816139221
2018-11-23,236.07061767578125,237.4785287822725,235.90920843684947,236.00783829393833,42807900,-0.006678589937916479,0.011742675515072852,0.016144592984969952,1,1.569320345423023,0.06277938184291543,239.47289428710937,243.19265213012696,250.08849578857422,-0.0357850451714663,-0.0614975336527569,4,11,0,0,0.155,0.728,0.118,-0.9935,0.14416058361530304,0.579025387763977,0.2768140733242035
2018-11-26,239.8818817138672,240.10607038836613,237.94488828218257,238.33946253864323,79981400,0.016144592984969952,0.011689592539394363,0.0033643750271532546,1,2.16118210618356,1.542419175223955,238.35555725097657,243.28995361328126,249.69268432617187,-0.022759269145301464,-0.03693805225488489,0,11,0,0,0.13,0.752,0.118,-0.8908,0.0996159017086029,0.3646423816680908,0.5357416868209839
2018-11-27,240.68893432617188,240.68893432617188,238.23183542686942,238.84162199991425,75502400,0.0033643750271532546,0.011617896781026923,0.02302547453719117,1,2.4570988993024514,1.8473123262576223,238.23001098632812,243.49351806640624,249.34050903320312,-0.0026012763003867567,-0.015298595605079401,1,11,0,0,0.106,0.765,0.13,0.9434,0.180367574095726,0.3960263133049011,0.4236060678958893
2018-11-28,246.2309112548828,246.2309112548828,240.62619397539532,241.76509004132868,127629600,0.02302547453719117,0.012261823171648879,-0.002185351926558332,0,5.604717279487488,4.465821213554136,240.1060363769531,243.79886627197266,249.07114166259765,0.039603529204168986,0.009262871722270027,2,11,0,0,0.18,0.713,0.107,-0.9937,0.03802454471588135,0.4609324038028717,0.5010430216789246
2018-11-29,245.69281005859375,247.10069383800422,244.30282415053588,245.45066882659407,82346400,-0.002185351926558332,0.012081488317371285,0.006095061621972819,1,2.797869687468335,0.24214123199968185,241.71303100585936,243.9490753173828,248.7854782104492,0.033808997207345204,0.013989542290046009,3,11,0,0,0.118,0.815,0.067,-0.9899,0.05490307882428169,0.2914260923862457,0.6536708474159241
2018-11-30,247.19032287597656,247.75528247635424,245.2174797917087,245.54029821091308,98204200,0.006095061621972819,0.011926014730287766,0.013241530099170618,1,2.537802684645527,1.6500246650634836,243.93697204589844,244.0450210571289,248.4876281738281,0.04710330031612431,0.009632661415120314,4,11,1,0,0.14,0.754,0.106,-0.9747,0.05408969148993492,0.7119097113609314,0.23400059342384338
2018-12-03,250.4635009765625,251.44993632143738,248.85833025334728,251.34233016868254,103176300,0.013241530099170618,0.01215411735199742,-0.03240245014492171,0,2.591606068090101,-0.8788291921200369,246.0532958984375,244.37726821899415,248.2600311279297,0.04411179029901535,0.02034856904581761,0,12,0,0,0.12,0.773,0.107,-0.9586,0.06759852916002274,0.07707731425762177,0.8553241491317749
2018-12-04,242.34786987304688,250.05996297233352,242.0340003684046,249.62951102024368,177986000,-0.03240245014492171,0.014256409138071215,-0.00151714055272123,0,8.025962603928917,-7.281641147196808,246.3850830078125,244.23647384643556,247.88751831054688,0.006892446266876906,0.00427324080936442,1,12,0,0,0.125,0.739,0.136,0.785,0.0728534534573555,0.09229195863008499,0.8348546028137207
2018-12-06,241.98019409179688,242.09677653770106,235.34421727719905,238.4649323133007,204185400,-0.00151714055272123,0.014166866170522568,-0.023235677918359343,0,6.752559260502011,3.515261778496182,245.53493957519532,243.99972763061524,247.51249450683594,-0.017263133785367257,0.021656714395777543,3,12,0,0,0.166,0.721,0.113,-0.9987,0.2197149693965912,0.39478981494903564,0.38549524545669556
2018-12-07,236.3576202392578,243.21778756472173,235.51466871254416,241.6394906863168,161018900,-0.023235677918359343,0.013987334954855789,0.0018969094314351675,1,7.7031188521775675,-5.281870447058992,243.66790161132812,243.21775665283204,247.04062286376953,-0.03799537242099049,-0.0054709606537185484,4,12,0,0,0.176,0.725,0.099,-0.9958,0.16201066970825195,0.058464452624320984,0.7795249223709106
2018-12-10,236.80596923828125,237.7834283669261,231.91864622828135,236.17823013665304,151445900,0.0018969094314351675,0.014029914147672512,0.00022752291402539093,1,5.864782138644756,0.6277391016282081,241.59103088378907,242.4810707092285,246.56319061279297,-0.04200954761042763,0.0031149643684582617,0,12,0,0,0.171,0.73,0.099,-0.9951,0.06564806401729584,0.661966860294342,0.2723850607872009
2018-12-11,236.85984802246094,240.21370219329842,235.38020808631407,240.02539134933397,121504400,0.00022752291402539093,0.013950906230911823,0.005035223242231268,1,4.833494106984347,-3.165543326873035,238.87030029296875,241.86993789672852,246.08629943847657,-0.054313913608412534,-0.012598007276810264,1,12,0,0,0.184,0.748,0.068,-0.9963,0.7249218821525574,0.06277960538864136,0.21229858696460724
2018-12-12,238.052490234375,241.22700947153177,237.97178559700419,239.85497590266604,97976700,0.005035223242231268,0.013496199629954554,-0.00033895245743098545,0,3.255223874527587,-1.802485668291041,238.01122436523437,241.55114517211913,245.61514526367188,-0.01772402472908874,-0.010953740350289953,2,12,0,0,0.123,0.745,0.132,0.4404,0.08033717423677444,0.1627798229455948,0.7568829655647278
2018-12-13,237.9718017578125,239.87291743418007,236.85085832912566,239.00306423884777,96662700,-0.00033895245743098545,0.013496739538627215,-0.018464937816272675,0,3.02205910505441,-1.0312624810352702,237.2095458984375,241.2511833190918,245.14542663574218,-0.01656496040524602,-0.03354213106298831,3,12,0,0,0.142,0.737,0.12,-0.9621,0.41012731194496155,0.16812948882579803,0.4217431843280792
2018-12-14,233.57766723632812,236.77011136120362,233.02168377377242,235.81057738974627,116961100,-0.018464937816272675,0.01399553128330859,-0.019618564352975265,0,3.7484275874311948,-2.232910153418146,236.65355529785157,240.81491165161134,244.58495422363282,-0.011761638994823298,-0.04931012356192421,4,12,0,0,0.11,0.792,0.098,-0.9131,0.06662262976169586,0.7632059454917908,0.17017142474651337
2018-12-17,228.99520874023438,233.73903359102158,227.354146513199,232.6180905684608,165492300,-0.019618564352975265,0.014231032269448999,-0.0010965235220153913,0,6.384887077822583,-3.6228818282264115,235.09140319824218,240.02307510375977,243.9737255859375,-0.0329837990282561,-0.07360771216303341,0,12,0,0,0.162,0.724,0.114,-0.9924,0.30320701003074646,0.054102588444948196,0.6426903605461121
2018-12-18,228.74411010742188,231.31780449639496,227.12994947817077,230.6452387078225,134515100,-0.0010965235220153913,0.01417506527960778,-0.014975477910908253,0,4.187855018224184,-1.9011286004006251,233.46825561523437,239.1868522644043,243.38652893066407,-0.03426388213450793,-0.08671679020877798,1,12,0,0,0.179,0.731,0.091,-0.9946,0.0627816841006279,0.6838111877441406,0.2534071207046509
2018-12-19,225.3185577392578,232.6181396964807,223.6057668384241,228.82487153836016,214992800,-0.014975477910908253,0.01408431092305388,-0.016277884020677424,0,9.012372858056608,-3.506313799102344,230.92146911621094,238.38694686889647,242.73082122802734,-0.05349212050913632,-0.07026804957150978,2,12,0,0,0.129,0.749,0.122,-0.5413,0.13026848435401917,0.08355525135993958,0.786176323890686
2018-12-20,221.65084838867188,225.64140390192918,219.39102280679742,224.06312062123368,252053400,-0.016277884020677424,0.013966243903236336,-0.020489725053713603,0,6.2503810951317575,-2.4122722325618042,227.65727844238282,237.6269500732422,242.0092922973633,-0.06858356010495192,-0.0840124365526086,3,12,0,0,0.091,0.784,0.125,0.9604,0.08330274373292923,0.20626404881477356,0.7104332447052002
2018-12-21,217.10928344726562,225.23623313097644,216.45984866916038,222.55731811211578,255345600,-0.020489725053713603,0.014385558474548645,-0.02642279136891279,0,8.776384461816065,-5.448034664850155,224.3636016845703,236.59952239990236,241.36014251708986,-0.07050495873135076,-0.08143734385423096,4,12,0,0,0.138,0.722,0.14,0.2373,0.014281446114182472,0.9400098919868469,0.04570862278342247
2018-12-24,211.37265014648438,217.23559393509447,211.30951790875162,215.61200674866637,147311600,-0.02642279136891279,0.015203473445529948,0.05052474936325657,1,5.926076026342855,-4.239356602181999,220.8390899658203,235.3646240234375,240.70620239257812,-0.07695601445417366,-0.10740151176765778,0,12,0,0,0.185,0.685,0.13,-0.9746,0.056193653494119644,0.8131610155105591,0.13064534962177277
2018-12-26,222.0522003173828,222.0522003173828,210.8494705935896,212.84287732090513,218485400,0.05052474936325657,0.019188890585938836,0.007677420919815825,1,11.202729723793226,9.209322996477681,219.5007080078125,234.47313995361327,240.19805877685548,-0.02925500371089962,-0.06251649584641272,2,12,0,0,0.178,0.714,0.109,-0.9847,0.02243262715637684,0.9047167897224426,0.07285059243440628
2018-12-27,223.75698852539062,223.95541394927278,215.5398472271579,218.79603637255252,186267300,0.007677420919815825,0.01929616937575908,-0.001290017865352877,0,8.415566722114875,4.960952152838104,219.18839416503906,233.6265426635742,239.75180847167968,-0.006930495337513443,-0.06005188895486757,3,12,0,0,0.107,0.76,0.134,0.8264,0.10884362459182739,0.44434860348701477,0.4468078315258026
2018-12-28,223.4683380126953,226.76060065569771,222.2957466044703,225.11898369481835,153100200,-0.001290017865352877,0.01827843162787199,0.008758761646546764,1,4.464854051227405,-1.6506456821230415,219.55189208984376,232.48841400146483,239.1921759033203,0.008199786453496394,-0.0609461441985365,4,12,0,0,0.13,0.779,0.091,-0.9001,0.08096109330654144,0.08314407616853714,0.8358948826789856
2018-12-31,225.42564392089844,225.66918540388036,223.21576818583068,225.10092653135382,144299400,0.008758761646546764,0.018519303224956953,0.0010404443904439287,1,2.4534172180496796,0.3247173895446167,221.2151641845703,231.47505569458008,238.6707928466797,0.03830495104394194,-0.034900696679968424,0,12,1,1,0.157,0.707,0.136,-0.813,0.0692545473575592,0.35664376616477966,0.5741016268730164
2019-01-02,225.66018676757812,226.58925050973323,221.84476725423778,221.87182589336606,126925200,0.0010404443904439287,0.018406512747127395,-0.023862816797447506,0,4.744483255495453,3.78836087421206,224.07267150878906,230.39854888916017,238.22673919677734,0.0675940648479938,-0.014563719437638567,2,1,0,0,0.163,0.715,0.123,-0.9756,0.24097976088523865,0.39515221118927,0.36386802792549133
2019-01-03,220.27529907226562,224.20798164872417,219.7882160680314,223.90129414990102,144140700,-0.023862816797447506,0.01840615791865771,0.03349572408129098,1,4.4197655806927685,-3.6259950776353946,223.71729125976563,228.8891387939453,237.67767700195313,-0.008002178058030607,-0.03702307802014737,3,1,0,0,0.206,0.692,0.102,-0.9945,0.0783783346414566,0.7342985272407532,0.18732312321662903
2019-01-04,227.65357971191406,228.30301453772492,222.94518410643286,223.32401879427337,142628800,0.03349572408129098,0.01935061842942978,0.007884510913733322,1,5.357830431292058,4.329560917640691,224.49660949707032,228.15442428588867,237.2984197998047,0.01741438876257173,0.010363203084933437,4,1,0,0,0.16,0.737,0.104,-0.9818,0.0679285079240799,0.7082412242889404,0.22383028268814087
2019-01-07,229.44851684570312,230.8646358171542,227.0221584109027,227.92414957546538,103139100,0.007884510913733322,0.01950078803258472,0.009395404896862747,1,3.842477406251504,1.5243672702377467,225.69264526367186,227.527840423584,236.98017150878906,0.026760743316881275,0.03517996215091301,0,1,0,0,0.134,0.754,0.112,-0.9552,0.07978691905736923,0.41088491678237915,0.5093281269073486
2019-01-08,231.60427856445312,232.09136153682732,229.1057727631822,231.6493946419734,102512600,0.009395404896862747,0.019031967682295294,0.004673675477905537,1,2.9855887736451336,-0.045116077520276576,226.92837219238282,227.29017333984376,236.8537191772461,0.027408747896147778,0.06676358968642737,1,1,0,0,0.078,0.78,0.143,0.9853,0.21891683340072632,0.4892157018184662,0.2918674349784851
2019-01-09,232.6867218017578,233.53459591712576,231.08117821604696,232.31690202577028,95006600,0.004673675477905537,0.01906312582283734,0.003527361842207588,1,2.4534177010787914,0.369819775987537,228.33367919921875,227.08421096801757,236.66354553222655,0.031137681550431173,0.10083646886436104,2,1,0,0,0.143,0.748,0.109,-0.9766,0.10410638898611069,0.5163683295249939,0.3795252740383148
2019-01-10,233.5074920654297,233.76004850664495,230.45875732938188,231.14427946693232,96823900,0.003527361842207588,0.01908589917734065,0.0003862604208140219,1,3.3012911772630673,2.3632125984973698,230.98011779785156,226.916593170166,236.57497833251952,0.060071161173741006,0.051588282987845346,3,1,0,0,0.162,0.708,0.13,-0.9842,0.059253912419080734,0.47426527738571167,0.4664807617664337
2019-01-11,233.59768676757812,233.62474540203766,231.83879294795014,232.42508171229733,73858100,0.0003862604208140219,0.01904266988686964,-0.006100832592051075,0,1.7859524540875213,1.1726050552807976,232.16893920898437,226.69385299682617,236.51457916259767,0.026110316662650623,0.04397940063029959,4,1,0,0,0.157,0.716,0.127,-0.9601,0.03942922502756119,0.8241413831710815,0.13642945885658264
2019-01-14,232.17254638671875,232.9843330208836,231.2795838417963,231.68546339558426,70908200,-0.006100832592051075,0.019079297107103294,0.011460823914309248,1,1.7047491790873153,0.4870829911344856,232.7137451171875,226.40389022827148,236.35555114746094,0.011872072996869543,0.03895052181185932,0,1,0,0,0.149,0.749,0.102,-0.9926,0.035961002111434937,0.7925472855567932,0.17149178683757782
2019-01-15,234.83343505859375,235.14913751164983,232.54236950184847,232.5513982231496,85208300,0.011460823914309248,0.01881424307129019,0.002419746168367043,1,2.606768009801357,2.28203683544416,233.3595764160156,226.46667861938477,236.198447265625,0.013942559758204132,0.04173345575979148,1,1,0,0,0.121,0.702,0.177,0.9908,0.545678973197937,0.1718345433473587,0.28248655796051025
2019-01-16,235.40167236328125,236.29463483927486,235.05891130437027,235.26635166254192,77636700,0.002419746168367043,0.018213744736012318,0.007586753442796468,1,1.2357235349045936,0.135320700739328,233.9025665283203,226.7870018005371,236.00105255126954,0.011667836224176442,0.043168827143338806,2,1,0,0,0.131,0.745,0.124,-0.2263,0.09367410838603973,0.2184843122959137,0.6878415942192078
2019-01-17,237.18760681152344,238.05353821394255,234.4816331137865,234.5267491913682,96118400,0.007586753442796468,0.018251133010002394,0.013309936158702795,1,3.5719051001560445,2.660857620155241,234.63858947753906,227.20917663574218,235.86843353271485,0.015760157044822254,0.07677804915252606,3,1,0,0,0.119,0.75,0.132,0.8805,0.09821120649576187,0.7741108536720276,0.12767799198627472
2019-01-18,240.3445587158203,240.81361173980105,237.22367698460755,239.00962940531736,127900300,0.013309936158702795,0.017962505924218525,-0.013510381195210197,0,3.5899347551934966,1.3349293105029574,235.9879638671875,227.96047668457032,235.77204956054686,0.02888244332211687,0.05574688972589903,4,1,0,0,0.147,0.726,0.127,-0.9407,0.044616617262363434,0.890779972076416,0.06460340321063995
2019-01-22,237.097412109375,239.08180391476336,235.47383883339475,238.86533481838973,115531200,-0.013510381195210197,0.017813098960319598,0.002092619994213063,1,3.6079650813686044,-1.7679227090147265,236.97293701171876,228.73280487060546,235.5796954345703,0.021212093330161164,0.03333599784746277,1,1,0,0,0.128,0.762,0.11,-0.9881,0.16156555712223053,0.2770438492298126,0.5613906383514404
2019-01-23,237.59356689453125,238.8383194775041,235.11309045143423,238.13476726016214,86030300,0.002092619994213063,0.01690336153570871,0.0005310536324993897,1,3.7252290260698544,-0.5412003656308855,237.52496337890625,229.75701904296875,235.2916259765625,0.011753572634360276,0.025860007281391262,2,1,0,0,0.146,0.744,0.111,-0.9758,0.08151154220104218,0.6753350496292114,0.24315334856510162
2019-01-24,237.71974182128906,238.30605805367628,236.39381381199985,237.4130681525085,59204100,0.0005310536324993897,0.01529317567775582,0.008461602106552224,1,1.912244241676433,0.3066736687805758,237.98857727050782,231.074373626709,235.01522705078125,0.009847293924192924,0.021630026761128462,3,1,0,0,0.112,0.784,0.104,-0.6478,0.20819091796875,0.5925459861755371,0.19926312565803528
2019-01-25,239.73123168945312,240.56107574549418,237.81901465674474,239.57788106629977,96883400,0.008461602106552224,0.011189489964634064,-0.0076000128826723135,0,2.7420610887494377,0.1533506231533579,238.49730224609374,231.9583251953125,234.8282015991211,0.010724105327943656,0.02665327595689959,4,1,0,0,0.095,0.77,0.135,0.9816,0.09410422295331955,0.28839796781539917,0.6174978017807007
2019-01-28,237.90927124023438,237.97238972088041,236.13234700074742,237.57553881138458,85613700,-0.0076000128826723135,0.011436565951960423,-0.0013269947154952444,0,1.840042720132999,0.3337324288497996,238.01024475097657,232.6659393310547,234.69782012939453,-0.010132484332484482,0.018457308085187307,0,1,0,0,0.16,0.73,0.11,-0.9962,0.07949390262365341,0.062307339161634445,0.8581987619400024
2019-01-29,237.59356689453125,238.6218228152953,236.7547214674301,238.05359133430662,66136300,-0.0013269947154952444,0.011437321582024379,0.0158304589603242,1,1.8671013478652014,-0.460024439775367,238.1094757080078,233.3722007751465,234.57027069091797,0.002092619994213063,0.023349102174996084,1,1,0,0,0.149,0.732,0.119,-0.9631,0.22754280269145966,0.1816820353269577,0.590775191783905
2019-01-30,241.3547821044922,242.20265599569603,238.35116365807676,239.11786164819753,92473700,0.0158304589603242,0.011726119543217095,0.008782275397888561,1,3.851492337619277,2.236920456294655,238.86171875,234.16865768432618,234.55130432128905,0.0158304589603242,0.02777009604391001,2,1,0,0,0.107,0.774,0.119,0.743,0.71258145570755,0.03122185356914997,0.25619667768478394
2019-01-31,243.47442626953125,243.96150912146695,241.07512688420942,241.2916234442814,104012100,0.008782275397888561,0.011768888060682757,0.00048175208099099365,1,2.8863822372575214,2.182802825249837,240.01265563964844,235.05936965942382,234.5241540527344,0.024207852507968752,0.03429352827108123,3,1,1,0,0.124,0.736,0.14,0.9624,0.5138598680496216,0.2009316235780716,0.2852085828781128
2019-02-01,243.5917205810547,244.6200036744819,242.7979639882164,243.6728964789698,85782500,0.00048175208099099365,0.009852265316270422,0.00703575607833784,1,1.822039686265498,-0.08117589791510227,240.78475341796874,236.22519073486328,234.48661712646484,0.016103404067945748,0.02700020399725256,4,2,0,0,0.096,0.748,0.156,0.9847,0.2116146981716156,0.392678439617157,0.39570683240890503
2019-02-04,245.30557250976562,245.36871851390939,242.96038937330735,243.6368829207515,60744800,0.00703575607833784,0.007276933619904026,0.00419168634464584,1,2.408329140602035,1.6686895890141216,242.264013671875,237.10779037475587,234.56639526367186,0.031088747533771555,0.020641256953984666,0,2,0,0,0.131,0.736,0.134,0.4522,0.07196306437253952,0.5278095006942749,0.400227427482605
2019-02-05,246.3338165283203,246.64049025093644,245.233386099362,245.73849899856367,79552800,0.00419168634464584,0.007213508446260464,-0.0013181585696443454,0,1.4071041515744298,0.5953175297566418,244.0120635986328,237.95205535888672,234.75605590820314,0.0367865584410747,0.038956158722999845,1,2,0,0,0.119,0.747,0.133,0.8836,0.04566130042076111,0.8611214756965637,0.09321726113557816
2019-02-06,246.0091094970703,246.55030980690327,245.26949751777616,246.05422558006794,58347800,-0.0013181585696443454,0.007156610452147443,-0.009533040660748116,0,1.2808122891271125,-0.04511608299762315,244.94292907714845,238.67229690551758,234.9230813598633,0.019284173083270684,0.035419909354173607,2,2,0,0,0.136,0.678,0.186,0.9833,0.07618150115013123,0.1796661764383316,0.7441523671150208
2019-02-07,243.6638946533203,244.93567791060704,241.99520557406012,244.38547653952685,95482000,-0.009533040660748116,0.007672950529910474,0.0012216354723162404,1,2.940472336546918,-0.7215818862065362,244.98082275390624,239.2211555480957,235.07494689941407,0.0007781859749791398,0.025004876694254108,3,2,0,0,0.14,0.747,0.114,-0.9682,0.11838884651660919,0.15475192666053772,0.7268592119216919
2019-02-08,243.96156311035156,244.06076893046222,241.58029310865004,242.41013713164557,75788900,0.0012216354723162404,0.007671420852695744,0.0005542815308603455,1,2.4804758218121776,1.5514259787059927,245.05479125976564,239.7438591003418,235.15654052734374,0.001518288587209149,0.017646142269766463,4,2,0,0,0.105,0.821,0.074,-0.9159,0.07817108184099197,0.20681732892990112,0.7150115966796875
